      ThetaG      Theta2      Theta3      Theta4      Ex_Raw    Ex_Scale    Raw_CSEM  Scale_CSEM
    -2.03880    -1.30449     0.96351     1.01556    12.86581    63.88647     2.50544     1.74839
    -0.97098     1.07045    -1.03595    -0.22697    16.48592    66.38290     2.56249     1.85941
    -2.07350    -0.47376     0.40533    -1.65939    11.13723    62.67269     2.46716     1.79480
    -0.95568    -0.98190    -0.93591    -1.23218    13.98030    64.64849     2.58426     1.78714
    -0.87205     1.62383     0.38716    -0.87116    19.19278    68.45824     2.40381     2.04958
     0.56370    -0.28286     1.26815     0.18901    24.00639    73.04764     2.08662     2.17066
    -0.40794    -1.36952    -0.41894    -0.61460    17.54681    67.16134     2.54752     1.95270
     1.10331    -1.93647    -1.26315    -1.06784    21.56674    70.61239     2.30990     2.23082
    -0.84229    -0.82775     0.40931     0.86514    18.32934    67.76809     2.53829     2.04380
    -0.33820    -1.34399     0.28151    -0.03668    19.22408    68.49319     2.46120     2.10239
     0.09562    -1.02004     0.09018     0.59900    21.53605    70.58615     2.34589     2.25940
    -0.90558     1.10990     1.07463    -0.93618    19.28495    68.53097     2.36510     2.03058
    -0.67251    -1.34185    -1.26348    -0.88036    14.72713    65.15891     2.58912     1.79588
    -1.05064    -0.40070    -0.58401     1.67579    16.79976    66.61520     2.62939     1.94094
     0.80770    -1.12305     0.39020    -1.02187    22.75445    71.77368     2.16497     2.16867
     0.88710     0.72901     0.61395    -1.26914    24.08346    73.12349     2.02586     2.11099
    -1.19792     1.57792     0.48788    -0.62915    18.04772    67.53670     2.47261     1.95119
    -1.44790    -1.10152     0.85883    -1.08765    14.31555    64.87720     2.48126     1.71093
     0.27317    -0.99222     0.43230    -0.57718    21.57282    70.61622     2.28559     2.20960
     0.17878     0.84831     1.70895     0.20611    23.93555    72.97442     2.09294     2.17179
    -1.96646     0.13684    -0.18083    -1.53166    11.28330    62.77498     2.51681     1.82342
     1.52749     0.73695    -0.88702     0.16895    25.66640    74.83943     1.95489     2.21875
     1.16968    -1.94786    -0.37760    -0.11553    23.36124    72.38642     2.15019     2.18827
    -2.10847    -0.63417    -1.92939     0.43677     8.63085    60.79305     2.38425     1.92087
    -1.40346    -0.20506    -0.72998     1.18889    14.55759    65.04365     2.65238     1.84107
    -1.39270    -0.90684    -0.66500     0.75825    13.63681    64.41304     2.64836     1.83741
     1.49173     0.20818     0.20896    -0.35815    25.67450    74.84195     1.90609     2.16609
     0.52093    -2.33916    -0.13468    -0.20020    21.11923    70.18443     2.31800     2.20090
    -1.36680     2.08289    -0.31301     0.93296    17.56932    67.18171     2.57582     1.97869
    -0.93791     0.17679    -0.41851    -0.37653    16.72268    66.55601     2.59514     1.90574
    -1.47963    -0.94099    -2.41136     0.27087    10.57093    62.25978     2.50039     1.85117
     0.02636    -0.70393     0.39937     0.46286    21.73231    70.77416     2.32309     2.25411
    -1.15534    -0.95987    -0.07803    -0.27389    15.07039    65.39504     2.61563     1.82404
    -0.01247    -0.11872     0.01299    -0.32801    21.13289    70.20189     2.36324     2.24153
     0.43138     0.95742     0.05372     0.39098    23.92773    72.97057     2.14849     2.23123
    -0.95942     0.20088     1.02930     0.39858    19.14247    68.42568     2.47182     2.10003
    -0.39070     1.87626    -0.07990     0.83853    21.97938    71.01671     2.34062     2.28763
     0.75966     1.35064    -0.96398     0.85573    24.31504    73.37625     2.13209     2.25049
    -0.99754     0.69218     0.56320     0.46839    19.03198    68.33782     2.50659     2.11303
     0.94039     0.37795     0.52188    -0.13715    24.83658    73.92303     2.01219     2.17432
    -1.05536    -0.54151    -0.34557     0.86563    16.45506    66.36678     2.64084     1.91996
     1.29752     0.58776     1.89483    -1.18278    25.35338    74.47447     1.87003     2.08136
    -0.27929    -1.30151     0.69624     0.12064    20.00085    69.16176     2.40230     2.15509
     0.16325     1.00537     0.46724     1.25393    24.04572    73.09308     2.14084     2.23302
     1.42621     1.59003    -0.05162     1.01633    26.80673    76.16478     1.77607     2.15703
     0.34010     0.13823    -0.30083     0.99235    23.17210    72.20009     2.24264     2.27186
    -0.06049     0.40166     3.55097     0.98947    24.05617    73.09810     2.06667     2.15340
     1.18173     1.76220    -0.04161     0.11447    25.92797    75.13321     1.90018     2.19381
     0.07627    -1.04866     0.21177    -1.30716    20.09164    69.23505     2.34143     2.11565
    -1.67288    -0.52533    -0.50745    -0.75162    11.80409    63.14290     2.57530     1.84013
    -1.38835    -1.63967     0.98874     0.71565    15.41608    65.63053     2.51929     1.76252
     1.84027    -0.86213     0.58991    -0.91100    25.54199    74.68739     1.87865     2.11698
    -0.31081    -0.34101    -1.55006     0.08054    17.74884    67.31413     2.53785     1.96891
    -0.23010     0.64216    -0.35047    -0.80107    20.09502    69.24763     2.41279     2.17470
     2.97647     0.46332    -0.55837    -0.38302    27.88064    77.47223     1.55492     1.92656
    -0.11406    -0.99304    -0.67641     0.70747    19.85791    69.04673     2.48963     2.20890
    -1.17459    -1.04157     0.88366     0.06181    16.44473    66.35124     2.52952     1.83019
    -0.65123     1.37447    -0.56189    -0.05551    19.15047    68.43612     2.49732     2.12227
    -1.00616    -0.84018    -1.67571    -0.33879    13.37557    64.23461     2.59169     1.79942
     0.14397     1.09734    -0.58579    -1.02504    21.32341    70.37906     2.31867     2.21951
    -0.67878     0.14418    -0.94956     0.40798    17.66827    67.25790     2.58237     1.99611
     1.53476    -0.50898    -0.65807     0.31387    25.30284    74.43191     1.97935     2.19650
    -0.26481     0.87276     0.61487     0.03260    21.83684    70.87435     2.30342     2.24394
    -0.32226    -0.36972     0.01794    -0.53575    19.53957    68.76240     2.45114     2.13616
    -0.02098    -1.04679    -0.44680    -0.86115    19.33015    68.58290     2.45690     2.11325
     1.59849     0.34531     0.74670    -1.46569    25.33305    74.45355     1.88382     2.09403
    -0.01659     0.44366    -0.08210    -0.43060    21.37802    70.43390     2.34426     2.24592
    -1.34946     1.25192    -1.45018    -0.96339    13.74653    64.48951     2.50484     1.73024
    -0.77919    -0.35433    -1.26506     1.98914    17.29181    66.97212     2.57092     1.94268
    -0.73571    -0.40810    -0.42087     0.16863    17.54732    67.16738     2.59636     1.99302
    -2.50783    -1.31291     0.19231     0.58339     9.13735    61.18745     2.41920     1.89416
     2.06287     0.70775    -1.23026    -0.68692    25.99640    75.21245     1.89743     2.19973
    -0.15132     1.42500    -1.23151     0.83308    20.85786    69.94573     2.39403     2.24277
     1.76524     1.89311    -1.65306     1.44196    26.37916    75.65652     1.84091     2.18530
    -0.65938     1.46918    -0.90267    -1.56791    17.56088    67.15934     2.44027     1.86519
    -0.27904    -1.52821     0.69008    -0.06887    19.62750    68.83279     2.40854     2.11327
    -0.04368    -0.16340    -0.24525    -1.73898    19.63650    68.83397     2.36083     2.07384
     0.11919    -1.40792    -1.00780    -0.65852    18.93428    68.25443     2.49327     2.08976
     1.11228     0.51236    -0.75200    -0.56407    24.17704    73.22890     2.11468     2.21752
     0.77593     1.18938    -0.63101    -0.57024    23.71165    72.74706     2.15669     2.22263
    -1.24422     0.50698    -0.25349    -0.55755    15.68021    65.81645     2.59981     1.83581
    -2.24409     0.45742     0.21748    -0.23024    11.56361    62.97342     2.55214     1.83478
    -0.25297    -0.20051     1.48078     1.15970    22.37695    71.40270     2.25847     2.23711
     0.23418     0.07347    -0.55507     0.70657    22.28704    71.31843     2.32611     2.29552
    -0.79782    -0.14942    -0.43955    -1.25499    16.44727    66.35384     2.54854     1.84423
     0.34173    -0.43711     0.01959     0.73873    22.89704    71.92200     2.24597     2.25678
    -1.12961     0.05256    -0.03666    -1.11789    15.79755    65.89606     2.55958     1.80988
     0.83354    -1.02628     0.89991     0.91976    24.46904    73.52999     2.03450     2.15629
    -0.71954     0.35480     0.52138     3.29707    21.60052    70.65011     2.36310     2.27874
    -2.11693    -0.63065     0.44188     0.16612    11.70518    63.07432     2.54515     1.82266
    -1.17401     0.42428    -1.19967     0.72399    15.32861    65.57306     2.61419     1.83154
    -0.11305    -0.67286     0.06520     0.78949    21.16835    70.23832     2.38912     2.26645
    -0.24124     0.45554    -2.26521     0.95039    18.42625    67.83258     2.44562     1.97883
    -0.81875     0.39350    -1.10174    -1.47752    15.64378    65.78754     2.52276     1.77389
     1.34803    -1.20407     0.63959    -1.36860    23.94054    72.97476     2.02694     2.10018
     0.05766     0.45941    -0.44067     0.16023    21.69252    70.73877     2.36146     2.28599
    -0.90253    -0.37602     0.00992     0.20216    17.46599    67.10469     2.58711     1.97571
    -0.99429     1.43377    -0.09340    -0.02166    18.43579    67.85186     2.52850     2.04970
    -0.78311    -0.69357     0.68351     0.86862    19.04053    68.34315     2.49371     2.10403
     0.56008     1.29131    -0.64036     1.87690    24.63221    73.71142     2.09854     2.24685
    -0.73513     0.30433    -0.26230    -0.61537    17.90167    67.43167     2.53700     1.98676
     0.09849    -0.66928     0.25394    -0.56680    21.11196    70.17892     2.33340     2.21424
    -0.15008    -0.23449     0.28911    -0.32118    20.79586    69.88547     2.37300     2.21833
    -0.64740    -0.54696    -1.48026     0.57748    16.44980    66.35901     2.59046     1.87859
    -0.23635     1.79631     0.33764     0.10948    22.39256    71.41870     2.26487     2.24415
    -1.59388     0.89831    -0.74049    -0.74581    13.35715    64.22239     2.57064     1.78430
    -0.48622     0.09177     0.70920     0.13543    20.51997    69.63248     2.39796     2.21076
     1.87794     2.22797     1.10555     0.26312    27.73513    77.29464     1.58191     1.96712
     0.28324    -0.48398    -0.38820     0.60667    22.16899    71.20169     2.32358     2.28486
     0.93317    -0.63705     2.08601     1.51233    25.61383    74.76880     1.87899     2.12683
     1.76973    -0.27365     1.36811    -2.61265    24.59300    73.64469     1.84614     1.95823
     1.76691     0.64512     0.40656    -0.86056    26.14268    75.37368     1.82390     2.13971
    -0.20424     1.35763     1.17893     0.05889    22.79444    71.81607     2.20238     2.20775
     0.58558     2.03329    -1.30040     0.16172    23.20844    72.23496     2.20963     2.24237
    -0.01140    -0.40207     2.31479     1.65250    23.60690    72.63647     2.12384     2.17841
    -1.39115    -1.12004     0.78369    -0.12981    15.06791    65.39161     2.53984     1.76647
     1.43029     0.04646     1.37450    -1.04607    25.32989    74.45110     1.89209     2.10293
     0.08843    -0.66219     0.32518    -0.55610    21.14902    70.21357     2.32798     2.21284
     0.38242     0.51629     1.99901    -0.57352    23.75768    72.78808     2.06339     2.12599
    -0.29956     0.75439    -1.22354     0.17887    19.29986    68.56067     2.48215     2.13033
    -1.15859     0.48495    -0.80332     0.09566    15.61273    65.77067     2.62165     1.85001
     0.03808    -0.03587    -1.15464    -0.66829    19.53406    68.75859     2.45849     2.14254
     0.21138    -0.63304    -0.22108    -0.29332    21.31585    70.37557     2.35698     2.25188
     1.36371    -0.47380     1.30882    -1.63878    24.41601    73.46663     1.94927     2.05709
     0.17544    -1.00952     0.34030     2.35306    23.01059    72.03400     2.20760     2.22427
    -1.66620     0.42860    -1.59707     0.63832    12.25907    63.46324     2.56097     1.81022
    -0.21935    -0.19697     0.07749    -0.36220    20.31539    69.44707     2.41333     2.20087
    -0.00489    -1.24757     0.43038    -0.44002    20.46435    69.57703     2.36388     2.17673
     1.18551    -1.50689     2.16421    -0.77723    24.19534    73.23744     1.98785     2.07867
    -1.05093    -0.72986    -1.33919     0.30786    14.21872    64.81136     2.62514     1.81753
     0.10783    -0.42343    -1.31584    -0.78617    19.16411    68.44323     2.46701     2.09989
    -0.55072    -0.89573     1.89951     0.76524    20.58078    69.68233     2.34765     2.17608
    -1.13667    -1.01318    -0.11955     0.71385    15.79297    65.89724     2.63608     1.87070
    -0.35942     2.90992     0.27182    -1.58257    21.29953    70.34412     2.17736     2.09193
    -0.39141     0.63586    -1.52512     1.52834    19.30466    68.56227     2.46447     2.11535
    -1.52175     0.52224     0.79308    -0.42034    16.02399    66.05371     2.53969     1.80777
     1.72699    -0.14188    -0.16586     1.17603    26.56468    75.87294     1.78693     2.14875
    -1.58220     1.29541    -1.19929     0.35643    13.87543    64.57692     2.57403     1.78006
    -0.95023    -0.44269    -0.56253    -0.32177    15.81844    65.91437     2.62201     1.86112
    -1.04010    -1.00092     0.84622     0.24053    17.21992    66.91407     2.52460     1.89778
    -1.83633    -0.39847     0.40844    -0.07986    13.11747    64.05754     2.58418     1.79937
    -0.22418     1.01805    -0.94303     0.09443    20.19776    69.34456     2.44654     2.21564
    -1.88031     0.66118     1.67464    -0.42203    15.49014    65.67946     2.46856     1.72596
    -0.16968    -0.36097     0.06337     0.90026    21.30125    70.36478     2.38804     2.27712
     1.16595    -1.25171    -0.97454     1.75334    24.27550    73.33007     2.09216     2.20022
    -1.81397    -0.89290    -2.24855    -0.77983     8.59189    60.76333     2.37136     1.91434
     0.38516     0.94379     1.05629    -0.39331    23.82258    72.85717     2.09277     2.16247
    -0.36967     1.06659     0.71023     1.24002    22.57305    71.59941     2.28014     2.26974
     1.45297    -0.27548    -1.72772    -0.41792    23.63969    72.67322     2.16189     2.22286
     1.68253    -1.94329    -0.65335     0.85070    24.99751    74.09241     1.96804     2.14210
    -0.51108     1.05743    -0.92253    -2.24829    17.47700    67.09216     2.40702     1.82698
    -1.47165     0.81094     0.16412    -1.34454    15.13364    65.43577     2.53804     1.76550
     0.70880    -1.23059    -1.22987     0.90281    22.15746    71.18918     2.30895     2.27063
     0.41688    -0.03333    -0.30585    -1.01892    21.83217    70.86805     2.28193     2.22443
     0.56121    -0.29514     0.41668    -0.23334    23.27933    72.30444     2.17005     2.20499
     1.44067    -1.53801     0.25025     0.26228    24.91325    74.00113     1.97100     2.13570
    -1.31150    -0.29096     0.82822     0.92486    17.19817    66.90175     2.56280     1.92642
     1.98137     1.67483     2.03095     0.44417    27.92670    77.52967     1.53304     1.90090
    -0.61879    -2.25214    -0.44890     0.52090    16.46903    66.37277     2.58962     1.87956
    -0.91948    -0.00451    -1.85685    -0.30244    14.47394    64.98530     2.56653     1.77510
    -1.01402    -1.07270    -0.82113     0.39292    14.92491    65.29578     2.64608     1.84353
    -0.99573    -1.10630     0.13951     0.07924    16.32911    66.27310     2.59243     1.87113
     0.52751    -0.10811    -0.48037    -0.28811    22.53657    71.56254     2.27360     2.26190
     1.09307    -1.28110    -1.24534    -0.07339    22.77341    71.79797     2.25103     2.25452
    -0.63747    -0.31710    -1.58137    -1.28226    15.19877    65.48091     2.53399     1.76534
    -0.27265     1.08564     0.33151     0.04379    21.72640    70.76844     2.32304     2.25369
    -0.10554    -0.69377     0.17597    -0.59470    20.23830    69.37442     2.39345     2.17575
     0.36120     0.35455     0.01515    -1.26808    22.02841    71.05638     2.22813     2.18755
     0.79518     1.23194    -0.23200     1.17113    25.28270    74.41338     2.00902     2.22732
    -1.21024    -0.68526    -0.52401    -0.76873    13.97671    64.64593     2.61304     1.80853
     0.66665    -0.48696    -0.36147    -0.65705    22.55186    71.57599     2.24659     2.23668
    -0.78139    -0.78816    -0.00539     1.28699    18.41922    67.84330     2.56232     2.07548
     1.05200     0.82249     1.20255     0.07312    25.71946    74.89190     1.89507     2.16021
     0.12351    -1.04206     1.02515    -1.41631    20.73655    69.81614     2.25031     2.10976
     1.22321    -0.04686    -1.18570    -1.19670    23.21942    72.24468     2.18785     2.22030
     0.03810    -1.62343     1.78078    -0.69526    20.82415    69.89889     2.25806     2.12547
     0.50900     1.03340     0.00488    -0.07958    23.82027    72.85861     2.14518     2.21870
     0.67764    -0.71690    -2.26451     0.01917    20.44269    69.55667     2.35801     2.16847
    -1.56085    -0.38057     1.03493    -0.09249    15.37108    65.59993     2.53545     1.77295
    -1.82528     0.35847    -0.96394     0.01468    11.74652    63.10244     2.56948     1.83854
    -1.18807     0.64944    -0.09928    -0.30209    16.54762    66.42920     2.59173     1.88742
    -0.88439     0.13307     0.23289    -0.13103    18.12695    67.60750     2.53675     2.01552
     0.18051    -0.10543     1.12593    -1.03963    22.03139    71.05715     2.19761     2.16005
    -0.09876     1.06695    -0.45964    -0.55374    20.95742    70.03703     2.37359     2.23465
     0.99370     1.77754    -0.91621     0.67157    25.10016    74.21476     2.03910     2.23769
    -1.11976     0.64418     1.08342     0.84814    19.27732    68.54131     2.48073     2.12542
     0.09683     1.29645     1.61759    -0.93691    23.07210    72.08984     2.09476     2.11516
    -0.54298    -1.80252    -1.55814     1.73353    16.37169    66.30099     2.56089     1.84861
     1.79213    -0.01317    -1.40462    -0.58557    24.96151    74.06148     2.03130     2.21154
     1.51113     1.47848     0.14937    -0.84316    25.92701    75.12656     1.86072     2.15100
    -1.10796    -0.11874    -0.17823     0.02061    16.26516    66.22968     2.62333     1.89101
     0.93982    -2.21232    -1.57544    -0.18501    21.01135    70.08596     2.35535     2.22395
    -0.41507     0.01229    -0.73177     1.11940    19.65411    68.87108     2.51430     2.20323
    -0.93983    -0.27186     0.56030     0.48192    18.33702    67.77341     2.53243     2.04003
     0.95524     0.68303     0.68351     0.79293    25.68976    74.86168     1.92256     2.18622
    -1.52153    -1.58337     1.46434    -0.43675    14.50821    65.00838     2.43289     1.67686
     0.19488     0.08885     0.28364     1.87789    23.69954    72.73556     2.17491     2.23947
    -1.70397    -1.28518    -1.60506    -0.33431     9.56094    61.50862     2.46780     1.89621
    -0.18258     0.51265     0.65515     0.08436    21.91898    70.95424     2.29896     2.24562
    -0.26499     1.04544    -2.01432     0.51469    18.78604    68.12340     2.43550     2.02038
     1.19179     0.36101    -0.40404     0.26630    25.14998    74.26612     2.01051     2.21166
    -0.19390     0.71851    -0.20434    -1.37063    20.07154    69.21938     2.35826     2.12621
     1.96061    -0.80669    -0.91788    -0.91484    25.16004    74.27280     1.97495     2.17294
    -0.13606    -0.40775     1.14652     0.00098    21.57476    70.61893     2.29560     2.21873
    -0.16821     1.50678     1.47999     1.91066    24.40067    73.46243     2.08617     2.20726
    -2.08508     0.07038     0.70561    -0.11246    12.84272    63.86903     2.55141     1.78276
    -0.32703     0.66675     0.19846    -1.54166    19.89217    69.05541     2.33130     2.08161
     1.75122     1.28801    -1.80782    -0.65217    24.90888    74.00331     2.02405     2.19725
    -0.20420     0.21657    -0.53843    -0.37014    19.92528    69.10229     2.45996     2.19321
    -0.85105     0.79970    -0.96751     0.08720    17.16885    66.88107     2.57331     1.93198
     0.21867    -1.54770     0.28752     0.98390    21.92573    70.96025     2.29000     2.23691
     2.06350     0.03111     0.27116     1.31845    27.38311    76.86387     1.63409     2.03571
     0.31858     0.82834    -1.12414     1.26795    22.63966    71.66640     2.28714     2.28198
     1.01239    -1.36886     0.17442    -0.95513    23.08666    72.10723     2.14401     2.16613
    -0.03280     0.11424    -0.47741     1.41560    21.88950    70.93090     2.36606     2.30428
     0.16641     1.55353     0.62793     0.42922    23.96232    73.00484     2.12612     2.20997
    -0.28668    -0.33115     0.13425     0.26521    20.47950    69.59909     2.42865     2.23177
    -0.32168     0.58722     0.40360    -1.12934    20.33128    69.45144     2.33282     2.13529
     0.13909    -0.73917     0.39040    -1.02065    20.94667    70.01955     2.30501     2.17531
     1.39383     0.09892     0.06808    -0.15727    25.48096    74.62676     1.93980     2.17684
     0.69417    -0.52055    -2.37027     0.84695    21.04479    70.11287     2.30606     2.18299
     0.75596    -1.22552    -1.59607     0.94261    21.82197    70.86067     2.31377     2.25219
     1.20458    -1.36745     1.23515    -0.93916    24.00435    73.04078     2.02376     2.10177
     0.09381     0.98569    -1.28284     0.68203    21.32355    70.38403     2.36987     2.26450
    -0.46432    -1.97269     0.15027    -0.05610    17.88272    67.41338     2.50715     1.96012
     1.02842     0.50875     1.22733    -0.83893    24.85626    73.93870     1.95981     2.11787
    -0.36955    -1.75170     0.12819    -2.03618    17.12575    66.83273     2.41384     1.79554
     0.89794     1.83673     0.35972     0.62483    25.88331    75.08243     1.90745     2.19580
    -0.12766    -0.68143    -0.37178     0.15140    20.11220    69.26991     2.46368     2.21876
     1.60038    -0.30305    -0.42628     0.19723    25.65179    74.81894     1.92788     2.18672
     0.08090    -0.15388     1.54013     0.44904    23.02851    72.05085     2.18502     2.20446
     0.56886     0.03869    -1.08519     0.61838    22.64282    71.66971     2.28938     2.28436
     0.41892     1.32423     0.23909    -1.50380    22.79627    71.81333     2.12183     2.12727
     0.21913    -2.44387    -1.14960    -0.02486    18.69505    68.05743     2.49517     2.05807
     1.35496    -2.21709    -1.56041    -1.49517    21.47021    70.51755     2.29174     2.20782
    -0.41005     1.37613    -0.12260     0.56413    21.30495    70.36860     2.39141     2.28064
     1.34606    -0.16979    -0.29724    -0.73884    24.62761    73.69993     2.03485     2.17532
    -1.25064    -0.77900    -1.34569    -1.05051    12.19191    63.41637     2.55936     1.81172
    -0.97656     1.11849    -1.01315    -0.45914    16.36847    66.29830     2.55253     1.84222
    -0.22619    -1.53758     0.63976    -1.87652    18.48045    67.86125     2.33926     1.89941
    -0.04842    -0.19806    -0.17302    -0.48436    20.60304    69.70929     2.39929     2.22075
     0.99474    -0.00219    -1.10112     0.60343    23.92550    72.96966     2.16577     2.24997
     0.67424    -0.55427    -1.28966     0.98899    22.51073    71.53771     2.28740     2.27355
    -1.04544    -0.84254    -2.25832     0.13412    12.83722    63.86454     2.56841     1.79548
     1.35946     0.73269    -0.24466     0.00899    25.66824    74.83882     1.93520     2.19732
     1.19676    -1.22533     0.63420    -0.67461    24.09255    73.13436     2.04595     2.13338
     0.70095     0.06554    -0.40472     0.38181    23.74601    72.78385     2.17532     2.24459
     0.34978    -1.71880     0.39215     0.22860    21.79199    70.82869     2.27922     2.21861
     0.20135    -0.29377     1.73514    -0.57116    22.57938    71.59869     2.16974     2.16429
    -0.55531     0.74738     1.43729    -1.18451    20.37299    69.48191     2.27071     2.08840
    -0.81787     0.80965     1.29968    -1.52652    19.17817    68.43220     2.31005     1.97014
     0.89684    -0.56075     0.19225     0.06454    24.10647    73.15306     2.09730     2.19096
     0.28182     2.18654     1.57838    -0.60085    24.29168    73.33985     2.00190     2.10336
     1.01375     0.24965    -0.70789     0.41763    24.46543    73.53337     2.10458     2.23524
     0.29780    -2.18483    -0.96624    -0.41323    19.24307    68.51067     2.47022     2.11260
     0.86131    -1.23865     1.20340     2.21959    25.06489    74.16279     1.93804     2.11709
     0.25754    -0.26864    -0.10762    -0.69016    21.57407    70.61991     2.31384     2.23458
    -1.52582     0.89463     0.61931    -0.58569    16.06178    66.08003     2.53918     1.80929
    -0.86321     0.16700     0.31363     0.04841    18.50151    67.90441     2.52569     2.05635
    -0.65701     0.78821    -0.75464    -0.19067    18.21295    67.67586     2.53952     2.02983
    -1.58816    -1.50599     0.38068    -0.35114    12.99256    63.97266     2.54418     1.77319
    -0.95113     0.39866    -1.17741    -1.03679    15.16256    65.45659     2.55289     1.77868
     1.27951    -1.65672    -0.65539    -0.20779    23.60539    72.63622     2.14428     2.19948
     0.31850     0.62864    -0.22491     1.13415    23.60349    72.63872     2.20335     2.26279
     1.11161    -1.41590    -0.75550    -1.42999    22.27854    71.30318     2.22897     2.20347
     1.54651    -0.07236     0.31714     0.16054    25.99356    75.20456     1.86442     2.16363
    -1.12875     1.06008     0.05719    -0.71399    17.20897    66.90603     2.53167     1.90071
     1.14828    -1.00883     1.20717    -1.21185    23.89745    72.93005     2.02594     2.09591
    -0.58275    -0.43414     0.49584    -1.29320    18.37358    67.78711     2.42134     1.95243
     0.12248    -0.05488     1.66676     0.19016    23.09547    72.11761     2.16831     2.19177
     0.69964    -0.65711     0.06389    -0.50829    22.98933    72.01180     2.19357     2.21060
     0.23560    -0.75675     0.70945    -1.07578    21.42803    70.47353     2.25239     2.16981
     1.13304    -0.39804    -0.06092     0.87021    25.12871    74.24044     1.99476     2.19062
     0.49541     0.11739     0.41272     0.54536    23.92641    72.96798     2.13418     2.21532
     0.79785    -1.45539     0.41087     0.22209    23.40441    72.43007     2.14212     2.18325
    -0.38625    -1.85170    -1.19992     2.10867    17.82830    67.37439     2.53143     1.97321
     0.85773    -1.08201     1.79862     0.34309    24.43523    73.49209     2.01135     2.12740
    -0.92797    -0.28207    -2.06602    -1.22024    13.27369    64.16608     2.51986     1.74881
     0.12285    -0.34384     0.80975    -0.16072    22.17972    71.20722     2.25490     2.22208
     0.66624     1.23470    -0.33058    -1.12792    23.27783    72.30156     2.14792     2.18208
     1.42746    -0.70284     0.26219    -0.35086    25.05367    74.15483     1.96906     2.15236
     2.09831    -1.76729    -1.27713    -1.17092    24.46826    73.52989     2.04024     2.16311
     0.67467     0.28633    -1.22385     0.37888    22.80676    71.83270     2.26879     2.27510
     0.19305     0.92258    -0.59032     1.21471    23.00787    72.03553     2.26999     2.28881
     0.33570     0.72591    -1.97335     0.54138    20.94975    70.02600     2.33678     2.20184
     1.46717    -1.21109     0.92349     1.16619    25.84873    75.03291     1.84110     2.11788
    -0.40232    -1.79124     2.18694     0.38556    20.09293    69.23330     2.32112     2.10045
    -0.59314     0.23834    -0.22179     0.65919    19.53272    68.76612     2.51827     2.19023
     1.05556    -1.36308    -0.66736     0.82608    23.79122    72.82805     2.14509     2.21447
    -0.20891     0.39128    -0.33631    -1.14253    19.74511    68.93582     2.40812     2.12727
     0.02486    -0.28242    -0.41211     0.96056    21.59021    70.64163     2.38143     2.29529
     0.50615    -0.01422    -0.55256     0.68091    23.12975    72.15737     2.24651     2.27314
    -0.75472     0.13476     1.28281    -1.09041    19.03684    68.32087     2.36244     1.99519
     0.27597    -1.80529     0.89402     1.74863    22.69908    71.71928     2.18530     2.18369
    -1.94840     1.98811    -0.50204     0.80810    14.10785    64.73570     2.59284     1.79330
     0.48899    -0.30435    -0.12925     0.52495    23.19537    72.22225     2.22060     2.25091
     1.66872     2.41342     0.77666    -0.11842    27.20901    76.64944     1.67561     2.07530
     0.53250    -0.11366    -0.40455    -1.32022    21.81707    70.85197     2.26457     2.20760
    -0.68495     2.22061    -0.56999     2.14693    21.15699    70.22878     2.40209     2.27706
     0.39710    -0.79497     1.60972     0.27473    23.34784    72.37205     2.13544     2.17342
     1.48799     0.30528     0.53696    -0.72294    25.58736    74.74153     1.89745     2.14458
     0.09427    -0.62089    -1.69844     2.65560    20.54832    69.65506     2.36692     2.18700
    -0.46288    -1.37025    -0.53640    -1.24671    16.64967    66.49862     2.54074     1.85514
    -0.17066    -1.31770    -0.53021    -1.01472    18.20429    67.66376     2.50075     1.99636
    -1.19657     1.01451    -0.67839    -0.40794    15.78943    65.89217     2.58634     1.83134
    -0.52627    -0.70793     1.42777    -1.26449    19.07655    68.35015     2.33476     1.97865
     0.15105    -0.39440    -0.80017    -0.41017    20.44886    69.57100     2.43014     2.23044
    -0.67788    -0.28762     1.75566     0.51837    20.43133    69.54741     2.37003     2.17864
     1.14900     0.51396     0.76060     1.27372    26.25864    75.51291     1.83718     2.16791
     1.76178    -0.61218     0.42324    -0.98495    25.42758    74.56124     1.89924     2.12418
    -0.56219     0.13260     0.11994     0.60164    19.99421    69.16616     2.47733     2.21538
    -1.40957    -1.47680    -0.49675    -1.14867    11.94377    63.24226     2.55787     1.82106
    -1.88892     0.29856    -0.23161    -0.95659    11.98250    63.26937     2.55938     1.82064
    -1.25136    -0.97847    -2.17788    -0.02607    11.63893    63.02709     2.54805     1.82824
     1.51863     0.70190    -1.05163     0.49460    25.65103    74.82284     1.96193     2.22443
    -0.06208     0.70603    -0.69684     1.06869    21.70027    70.74783     2.37918     2.30251
    -0.35281     0.27947     1.47716    -0.02366    21.58051    70.62382     2.28751     2.21194
     0.00218     0.67804    -1.43541    -1.58064    18.81589    68.14258     2.39807     1.99503
    -0.14106     0.10050     0.27203     0.04855    21.38636    70.44276     2.35315     2.25426
    -1.40345     0.86145     0.80711    -0.23720    17.08258    66.81221     2.52537     1.88291
    -0.54897    -0.41612     2.06161     0.97793    21.29423    70.35071     2.31499     2.21416
     0.97717     0.62460     0.15989    -0.85130    24.35188    73.40733     2.04636     2.15895
     0.43164    -0.64210     1.07672     0.18079    23.28804    72.31241     2.15647     2.19135
