      Theta1      Theta2      Theta3      Ex_Raw    Ex_Scale    Raw_CSEM  Scale_CSEM
    -0.32979    -0.28763    -0.75085    19.73227    68.91914     2.45386     2.18828
    -0.15378    -0.44187    -0.08261    20.33756    69.46653     2.46217     2.26020
     3.44326     3.35205     2.00181    27.86137    77.45063     1.51216     1.88979
     0.27383    -0.05615    -0.03615    21.75139    70.79292     2.33987     2.27461
    -0.36770    -0.24536     1.37591    21.56347    70.61491     2.39028     2.30604
     1.50107     1.46476     2.65910    26.48147    75.77181     1.78480     2.13821
    -0.14437    -0.41923     0.78552    21.14561    70.21783     2.42894     2.30712
     0.31443     0.07408     0.11026    22.16074    71.19156     2.30571     2.27048
     0.24379    -0.12560     0.98226    22.43551    71.46467     2.31904     2.30086
    -0.93116    -0.87916    -0.90750    17.11297    66.75743     2.59459     2.05185
    -0.17675    -0.37836    -0.34421    20.18983    69.33091     2.45604     2.23957
    -0.83526    -0.75778    -0.75782    17.75454    67.26450     2.57571     2.08746
    -0.29580    -0.61755    -0.31436    19.49503    68.71634     2.50958     2.21054
     1.56393     1.44255     0.45563    25.15939    74.26660     1.92701     2.11987
     0.95240     1.02813    -0.43056    23.52883    72.55316     2.06842     2.11547
    -1.34271    -1.11434    -0.43675    16.11184    65.98859     2.63227     2.01985
     0.89982     0.72752    -0.00366    23.59200    72.62114     2.11850     2.17321
    -0.35114    -0.33804    -0.27345    20.05965    69.21403     2.46627     2.23463
     0.42071     0.33327     1.02942    23.43786    72.46858     2.20294     2.25085
    -0.19292    -0.13762     0.36596    21.29317    70.35557     2.39720     2.29122
    -0.59406    -0.71015     0.39762    19.40718    68.64274     2.53707     2.22456
    -0.50911    -0.63747    -1.74492    17.69567    67.21021     2.49689     2.01374
    -0.76869    -0.42499    -2.19181    17.32187    66.91042     2.45174     1.94513
     1.55963     1.55512     1.59265    26.04692    75.26377     1.84268     2.14750
    -1.44200    -1.07857    -1.96325    14.53562    64.81318     2.57969     1.90854
    -0.40539    -0.08055    -0.03354    20.69284    69.79041     2.41923     2.25778
    -1.01106    -1.17749     0.73718    17.67395    67.20224     2.60091     2.10262
    -0.97094    -0.97184     0.39744    18.02467    67.48482     2.59566     2.12974
     0.74899     0.73369     0.48967    23.87999    72.91861     2.11695     2.19379
    -0.44716    -0.32966    -0.78863    19.41008    68.63762     2.47294     2.16901
    -0.09875    -0.13888     0.03906    21.14661    70.21565     2.39644     2.27847
     0.14291    -0.11660    -0.41723    21.10578    70.17440     2.37087     2.25246
     0.25074     0.20810    -0.61030    21.60687    70.64888     2.29356     2.22198
     0.15476     0.13052     0.08942    22.02333    71.05683     2.31309     2.26835
     0.85153     0.79306    -0.10784    23.51654    72.54341     2.11432     2.16343
     1.07071     1.27833    -0.04876    24.20001    73.24482     2.01448     2.10959
     0.40248     0.73993    -0.75078    22.34216    71.36274     2.17539     2.15701
    -0.17372     0.10520    -0.17890    21.25390    70.31465     2.36058     2.25554
    -3.03209    -3.01356    -0.91729     8.19091    60.02894     2.22036     1.97917
     0.16659     0.07740     1.31064    22.91648    71.94299     2.26881     2.28241
    -0.26299    -0.61969     1.17704    20.79377    69.88876     2.45761     2.30082
     0.47985     0.83363    -0.17190    23.09393    72.11502     2.15016     2.17380
     1.09856     1.02085     0.66193    24.63607    73.70810     2.02324     2.16398
    -1.56680    -1.60026    -0.62298    14.12843    64.51874     2.63310     1.93471
    -0.48026    -0.64788    -1.27914    18.16166    67.58878     2.51846     2.07525
     1.94244     1.88760     0.58947    25.77013    74.94172     1.83518     2.10175
    -1.51444    -1.56827    -0.30601    14.63504    64.88828     2.63602     1.95502
     1.35671     1.28967     0.61684    25.03049    74.12872     1.95936     2.13959
     1.26870     0.88369     0.38952    24.43149    73.49152     2.04169     2.16253
    -0.03646    -0.15069     0.28004    21.43320    70.48882     2.38533     2.29190
     0.01435     0.49626    -0.12324    22.15056    71.17860     2.26355     2.23007
    -2.28773    -2.61720    -0.13056    10.75291    62.08712     2.42124     1.82215
    -1.24237    -1.24004    -0.02595    16.37282    66.18759     2.63424     2.03642
    -0.65616    -0.93108     0.79142    19.05921    68.34394     2.55544     2.20212
     0.64590     0.58178     0.44727    23.56297    72.59392     2.15772     2.21267
    -0.46909    -0.87923    -0.39704    18.48087    67.85670     2.56346     2.14710
     1.09453     1.14201     1.09742    25.06168    74.16529     1.98007     2.16667
    -0.40958    -0.23398    -1.02237    19.43531    68.65653     2.44668     2.14895
    -0.05023    -0.41063     0.14254    20.76821    69.86303     2.44051     2.28361
     0.08792     0.01405    -0.10291    21.56137    70.60922     2.34798     2.26809
    -0.95744    -1.19341    -1.27776    15.86454    65.80046     2.61273     1.99126
     0.34533     0.15094    -0.18959    22.04638    71.07801     2.29273     2.25087
    -0.95380    -0.60120    -1.51419    17.15372    66.78501     2.53705     2.00597
     0.48460     0.71032    -1.10816    22.05434    71.07733     2.16256     2.12890
     1.01289     1.32863    -0.52742    23.72544    72.75204     2.01838     2.07530
    -1.23971    -1.20497    -0.91840    15.60887    65.60936     2.63262     1.99431
    -1.28562    -1.00162    -1.40155    15.58192    65.58777     2.60435     1.97091
    -0.92579    -1.07758    -0.04839    17.43845    67.01557     2.61384     2.09369
     0.94634     1.20913     0.56445    24.57018    73.63677     2.01542     2.14791
     0.97896     1.02225    -0.52043    23.46125    72.48389     2.06655     2.10903
    -0.53753    -0.89410     0.97838    19.51083    68.73298     2.53276     2.23247
     2.16660     2.46612     0.62425    26.15344    75.37764     1.76348     2.07684
     1.34444     1.24916     1.25127    25.46172    74.60377     1.92890     2.16254
     1.55042     1.74924     1.27557    25.94585    75.14579     1.84226     2.13368
    -0.46784    -0.32629    -0.97360    19.19748    68.45286     2.47092     2.14346
    -0.16691    -0.08054    -0.66118    20.47920    69.58974     2.39752     2.21820
    -1.22627    -0.86191     0.41643    17.80008    67.30264     2.59181     2.10558
     0.14858     0.41205    -2.11172    20.34702    69.44610     2.19700     2.03123
    -1.26837    -1.38039    -0.20608    15.76552    65.72738     2.64030     2.00827
     0.49325     0.54466    -2.42265    20.72074    69.78526     2.10230     1.98361
    -1.40260    -1.20982    -1.15818    15.01481    65.16725     2.62760     1.96376
    -1.18361    -1.10191    -1.35743    15.57170    65.58053     2.61274     1.97695
     1.30360     0.92787     2.25172    25.73332    74.91086     1.91746     2.18666
     1.52941     1.58627     0.26289    25.05618    74.15231     1.92020     2.09874
    -0.38708    -0.43215     0.63013    20.60184    69.71047     2.46339     2.28742
    -1.08889    -1.54584    -0.47862    15.42263    65.47034     2.63502     1.98777
    -0.90296    -0.82678     0.99377    19.00414    68.29634     2.55149     2.19249
    -0.26937    -0.17914    -0.60071    20.19268    69.33033     2.42820     2.21566
     0.13582     0.03015    -0.45637    21.31763    70.37404     2.34248     2.24449
    -1.00665    -1.12231    -1.71874    15.54008    65.55581     2.59058     1.95827
    -0.54931    -0.69592     0.73860    19.80120    68.98811     2.51802     2.25153
    -1.33911    -1.45347    -0.11864    15.49833    65.52704     2.63935     1.99458
    -0.42221    -0.44013    -1.83505    18.21412    67.62463     2.44939     2.01958
    -1.90824    -1.71189    -0.29306    13.43568    64.01806     2.60466     1.89446
     1.41648     1.33357     1.90992    25.97781    75.18611     1.86434     2.16167
    -0.65497    -0.76214    -0.55956    18.28186    67.69214     2.56464     2.12768
    -0.34933    -0.14086    -1.74443    19.02317    68.29380     2.39087     2.05382
     0.52283     0.15094     0.62322    22.97683    72.00260     2.24844     2.26634
    -0.83020    -0.64903    -0.82852    17.95693    67.42616     2.55862     2.09095
    -0.34316    -0.31336    -0.28951    20.10840    69.25754     2.46100     2.23524
     0.50890     0.49215     0.26365    23.14074    72.16527     2.19680     2.22440
    -1.01814    -1.24182    -0.02129    16.83479    66.54305     2.62749     2.06025
    -0.61683    -0.91189    -0.01924    18.49080    67.86631     2.57604     2.15909
     1.23814     1.48415    -0.15069    24.38890    73.44018     1.97230     2.08071
    -0.14944     0.30186    -1.09218    20.69719    69.78341     2.31261     2.16532
     1.83387     2.00481     0.52066    25.69658    74.85760     1.83614     2.09243
    -0.82589    -0.61589     0.49289    19.27583    68.52848     2.53729     2.21007
     1.64043     1.30628     1.54100    25.91218    75.11103     1.87306     2.16251
     1.31382     1.53466    -0.78832    23.86269    72.88974     1.95869     2.01994
     0.19031     0.19142    -1.86275    20.29574    69.40527     2.25527     2.07630
     1.21731     1.19632     0.80804    24.99748    74.09452     1.97635     2.15447
    -0.64798    -0.35461     0.58583    20.26835    69.40473     2.47530     2.26419
     0.14976     0.31241     0.66181    22.77994    71.80479     2.25714     2.26217
     0.44039     0.13389     0.15517    22.45368    71.47995     2.27831     2.26289
    -0.35905     0.35086    -1.69538    19.84937    69.00515     2.29861     2.06698
     0.79132     1.10414    -0.14093    23.71083    72.74040     2.07142     2.13155
     1.01612     1.15644     2.01489    25.56235    74.71695     1.92566     2.17234
    -0.53228    -0.84494    -0.90601    17.95547    67.42526     2.56116     2.09315
     1.05327     1.03866     0.30623    24.31385    73.36685     2.04095     2.14977
    -0.36698    -0.36244    -0.85315    19.41480    68.64140     2.47006     2.16702
     0.03678     0.13782    -0.09185    21.70330    70.74529     2.32903     2.26116
    -0.77991    -1.12034    -0.20045    17.46646    67.03751     2.60998     2.09278
     0.85336     0.67289     0.95089    24.28285    73.33867     2.09349     2.20469
    -0.13089    -0.06745    -0.06941    21.12827    70.19743     2.38812     2.26955
     0.67248     0.66110     0.59414    23.80513    72.84216     2.13378     2.20577
     0.61873     0.73800     1.47131    24.46264    73.52777     2.07695     2.20444
    -2.20955    -1.81426    -2.69304    10.44548    61.85124     2.45741     1.88449
     1.21194     1.37094     0.92220    25.20526    74.31951     1.94547     2.14658
     1.52438     1.26895     0.15675    24.75198    73.82691     1.96627     2.11329
    -1.84057    -2.19690    -1.27367    11.39033    62.54855     2.53718     1.87272
    -0.89569    -0.71161    -0.19231    18.29891    67.70705     2.57302     2.13668
     1.08307     1.11864     0.95661    24.93092    74.02373     1.99332     2.16515
     2.43725     1.92026     1.95887    26.98481    76.37432     1.69739     2.08984
    -1.43942    -1.54116    -0.78964    14.39491    64.71274     2.63709     1.94685
    -1.84487    -1.92869     0.52263    13.73177    64.23023     2.56986     1.87470
    -0.04006     0.07089     0.68486    22.15707    71.18943     2.32604     2.28909
    -0.34727    -0.16133    -0.85012    19.85153    69.02264     2.43005     2.18073
     0.17658    -0.24464     1.35800    22.37804    71.40840     2.33069     2.30823
    -0.59040    -1.12790     2.11631    19.49833    68.71833     2.50140     2.20431
    -0.26972    -0.54182    -0.16213    19.85697    69.03493     2.49294     2.23599
     1.13383     0.92120     1.09583    24.90418    73.99667     2.01174     2.18254
    -2.04015    -2.08056    -1.23178    11.30389    62.48526     2.53764     1.87858
     0.49740     0.34357     0.32868    22.98669    72.01103     2.22451     2.24278
    -0.41180    -0.62383     0.46023    19.98745    69.15342     2.50496     2.26044
    -0.30896    -0.34632    -0.48034    19.91265    69.08143     2.46438     2.21718
     0.33693     0.08612     1.13127    23.03128    72.05823     2.25721     2.27853
    -1.90368    -1.93802    -1.26199    11.90170    62.91818     2.56966     1.87497
     1.00528     0.77458     1.92586    25.15801    74.27350     1.99774     2.19860
    -0.24831    -0.41579     0.31689    20.60430    69.71212     2.45765     2.28277
     0.35618     0.96531     0.03530    23.26170    72.28470     2.13950     2.17317
    -1.15392    -1.09497     0.99728    17.80018    67.30258     2.58955     2.10392
    -0.21266    -0.27216    -1.43231    19.28279    68.52046     2.41893     2.10750
     0.26206     0.28579     0.61238    22.85169    71.87658     2.25146     2.26112
     0.31445     0.62391    -0.91526    21.94066    70.96806     2.20310     2.16049
    -0.06923     0.09975    -0.89824    20.70296    69.79242     2.34772     2.19633
    -0.47844    -0.39445    -0.97835    19.03163    68.31198     2.48432     2.13671
     0.45464    -0.25752     1.70776    22.92083    71.94831     2.28232     2.29672
    -1.84121    -1.86698    -1.20045    12.27209    63.18426     2.58529     1.87733
    -0.24225    -0.13423    -1.18485    19.74284    68.92277     2.40525     2.14719
     0.23776     0.22757     1.33426    23.26344    72.29206     2.22850     2.26477
    -1.84845    -1.84432    -0.27548    13.22539    63.86710     2.59768     1.88539
     0.20253    -0.11745     0.08339    21.65603    70.70168     2.35749     2.28380
     0.30230     0.03724     0.21854    22.18052    71.21150     2.31146     2.27719
     1.51911     1.39339     2.50997    26.38639    75.66020     1.80345     2.14726
     0.47336     0.42294    -0.18647    22.59877    71.62124     2.22480     2.21950
    -0.45383    -0.50493     0.09295    19.86670    69.04450     2.50028     2.24330
    -1.16203    -1.39204     0.58558    16.65727    66.40514     2.61846     2.04134
    -0.09635     0.17402    -0.20240    21.45995    70.51052     2.33873     2.25214
    -0.45714    -0.59791    -0.21799    19.36045    68.60013     2.52143     2.20580
    -0.99027    -0.92944    -1.72828    16.07365    65.95628     2.57220     1.96953
    -1.76857    -1.81201    -1.53025    12.24721    63.16635     2.58314     1.87620
     0.64063     0.69906    -0.23784    23.07370    72.09486     2.15572     2.17821
     0.34906     0.51136    -0.13215    22.61222    71.63450     2.22156     2.21713
     3.10245     3.30819     1.37946    27.35761    76.82794     1.59000     1.99451
    -0.56096    -0.21348    -1.34652    18.89128    68.18809     2.44652     2.08814
    -0.44929    -0.11501    -3.68065    17.74282    67.22607     2.25405     1.80307
    -1.06436    -1.28501     0.47776    17.06274    66.71995     2.61750     2.06805
     0.90916     1.15987     1.12563    24.92301    74.01532     1.99561     2.16662
     1.24010     1.10869     2.08202    25.75563    74.93470     1.90473     2.17573
     0.41869     0.25762     1.18486    23.43620    72.46734     2.20978     2.25786
     0.96347     0.70720     1.43215    24.75819    73.84198     2.04658     2.20391
    -0.56174    -0.52413    -1.02059    18.55783    67.91529     2.51371     2.11121
     1.19782     0.88587     1.57497    25.24055    74.36302     1.98087     2.19073
     0.44091     0.61086     0.67020    23.54495    72.57593     2.16589     2.21982
     1.04792     1.31217     1.15092    25.18498    74.29841     1.95676     2.15646
     0.89203     0.88765     1.74130    25.06063    74.16661     2.00201     2.19083
    -0.58227    -0.51585    -0.31097    19.23717    68.49297     2.52011     2.19087
     0.32482     0.27665     0.21463    22.58160    71.60638     2.26109     2.25396
    -0.84521    -0.49898     0.91772    19.84090    69.02161     2.50164     2.24150
     0.07500     0.06008     0.68460    22.30524    71.33509     2.31502     2.28840
     0.33936     0.13150     0.61472    22.71788    71.74357     2.27336     2.27448
    -1.29512    -1.50343    -0.74952    14.84298    65.04109     2.63922     1.96566
    -0.24909    -0.31177    -0.65240    19.91250    69.07972     2.45100     2.20555
     1.27554     0.89891     1.17402    25.05842    74.16371     1.99669     2.18498
    -0.65962    -0.85073     0.30199    18.85619    68.17191     2.56452     2.18778
    -0.79740    -0.70141     0.11468    18.79920    68.12310     2.55977     2.17736
     0.23642     0.58277    -0.45054    22.24997    71.27431     2.22452     2.19897
    -1.08136    -0.97444    -0.21268    17.24272    66.86087     2.61428     2.07843
     0.28423     0.16541    -1.15094    21.04912    70.11287     2.28752     2.17384
     0.66970     0.78123    -1.66545    21.80293    70.82669     2.10110     2.05756
     0.37347     0.61285    -1.35887    21.56499    70.59994     2.18286     2.11848
    -0.04582    -0.25075    -0.36217    20.63323    69.73472     2.41790     2.25100
    -1.34983    -1.07907    -2.17992    14.55373    64.82584     2.56531     1.89838
     0.14646    -0.19056     0.93178    22.14543    71.17939     2.34567     2.30698
    -1.13940    -1.18284    -1.68669    15.13447    65.25457     2.60107     1.94850
    -0.97990    -0.64771    -0.47354    18.01385    67.47345     2.56981     2.10610
    -0.14465    -0.12770     0.26849    21.30247    70.36409     2.39316     2.28841
    -1.60592    -1.71245    -1.39562    12.98129    63.69210     2.60675     1.89023
    -0.81911    -0.73102    -0.45754    18.14675    67.58209     2.57262     2.12129
    -0.65486    -1.09792     0.46232    18.35682    67.75603     2.58340     2.15193
     1.11313     1.38755    -0.10431    24.26224    73.30873     1.99651     2.09545
    -0.43327     0.02011    -1.32828    19.55979    68.75891     2.38959     2.11334
    -1.52052    -1.36336    -1.11330    14.38919    64.70829     2.63106     1.94203
    -0.21555     0.02167    -0.48132    20.75857    69.84811     2.38355     2.23283
     0.01338    -0.02071     0.68851    22.08250    71.11687     2.33814     2.29554
     0.73430     0.63276     1.98043    24.76405    73.84865     2.05083     2.20898
     0.75333     1.02274    -0.36423    23.39001    72.41257     2.09057     2.13003
     1.54130     1.39264     0.72642    25.33043    74.45575     1.92194     2.13705
    -1.59213    -1.40053     0.48341    15.64237    65.63390     2.61979     1.98638
    -0.34949    -0.83735     0.99764    19.99423    69.15976     2.50703     2.26313
     1.44716     1.34216     0.22052    24.80242    73.88078     1.96087     2.11317
    -1.09877    -0.97371    -0.44493    16.98572    66.65962     2.61622     2.06103
     2.80148     2.52843     1.47730    27.10891    76.52330     1.65165     2.05053
     1.27560     0.55681     1.88235    25.12704    74.24149     2.01506     2.21423
    -0.18359    -0.07395    -0.63902    20.48686    69.59689     2.39822     2.21958
     0.66482     0.33999    -0.20974    22.68092    71.70315     2.22008     2.21973
     0.42033     0.43325     0.45301    23.12231    72.14747     2.21114     2.23781
    -0.10042     0.13904    -0.51151    21.10099    70.16768     2.34770     2.23155
     1.02236     0.82505     0.54680    24.29036    73.34451     2.06927     2.17882
    -0.51292    -0.44988    -1.42054    18.41783    67.79565     2.48269     2.06938
     1.35764     1.39152    -0.37196    24.21582    73.25821     1.97515     2.06718
    -0.43715    -0.27946    -0.17327    20.12817    69.27568     2.46281     2.23888
     1.17056     1.12777     0.61912    24.75459    73.83340     2.00138     2.15309
     1.41786     1.07058     0.63200    24.92039    74.01146     1.98573     2.15549
     0.06282     0.37669     0.47068    22.59202    71.61691     2.26311     2.25641
     0.16868     0.26267    -0.40334    21.78143    70.81854     2.29259     2.23321
     2.09641     2.01656     1.44104    26.53776    75.83527     1.75357     2.11205
     1.22052     1.15300     1.73691    25.58874    74.74664     1.92333     2.17354
    -0.17006    -0.16507    -0.53104    20.44587    69.56089     2.41511     2.23018
     1.06198     0.90069     0.75270    24.56547    73.63433     2.04206     2.17717
    -0.49264    -0.07511    -1.59157    19.03832    68.30800     2.40146     2.06494
     1.84092     1.68665    -0.03296    25.06187    74.15501     1.89048     2.06568
    -1.09182    -1.08348    -0.54148    16.61565    66.37340     2.62542     2.04390
    -0.65464    -0.75969     0.45029    19.21967    68.48107     2.54740     2.21273
    -1.62468    -1.18346    -1.16864    14.60512    64.86564     2.62009     1.94170
     0.13508     0.13274     0.20893    22.10700    71.13902     2.31161     2.27243
     0.51528     0.52447    -0.05260    22.90306    71.92503     2.19858     2.21147
    -1.77038    -1.46436    -2.01073    12.75187    63.52760     2.57496     1.86449
     1.36650     1.46165    -0.01114    24.60940    73.67330     1.95966     2.08967
    -0.64400    -0.91802     0.54720    18.92065    68.22648     2.56284     2.19338
    -0.15816     0.02953     1.03096    22.17098    71.20353     2.33103     2.29454
    -0.44152    -0.38601     0.75937    20.70987    69.81010     2.45490     2.29035
    -0.99791    -0.50283    -0.60650    18.18073    67.60731     2.54703     2.10230
    -0.51487    -0.44141     0.12203    19.92595    69.09689     2.49425     2.24447
    -0.14741    -0.16977     0.42124    21.35083    70.41073     2.39658     2.29535
    -1.06206    -1.14344    -0.33068    16.72042    66.45447     2.62809     2.05295
     1.60281     1.93428     1.50432    26.22041    75.46218     1.80109     2.12534
     2.30529     2.63480     1.07019    26.61929    75.92852     1.71159     2.07744
     0.62710     0.88596    -0.00404    23.46959    72.49576     2.12132     2.16765
    -1.15991    -1.23627    -1.37261    15.24298    65.33584     2.61908     1.96701
    -1.41735    -1.23521    -1.49786    14.58490    64.85065     2.61574     1.93759
     0.69655     1.28131     0.44831    24.27475    73.32540     2.03863     2.14337
     0.07807     0.47705     0.01563    22.34598    71.37152     2.25686     2.23556
     0.12813     0.20403     0.33048    22.31490    71.34322     2.29433     2.26938
     1.56647     1.51207     1.42214    25.92030    75.11855     1.85958     2.14898
    -0.39642     0.18284    -0.72524    20.48283    69.59006     2.37002     2.19490
     0.86548     0.54103     0.27384    23.59364    72.62484     2.14824     2.20499
     0.20853     0.56506    -1.84350    20.84676    69.91135     2.18186     2.06436
     1.14957     1.42158    -0.12971    24.29297    73.34042     1.98882     2.08981
    -0.61375    -0.40441    -0.05034    19.67015    68.86954     2.50016     2.22162
     1.86895     1.71119     1.44932    26.25800    75.50738     1.80563     2.13477
     1.85402     1.72040     1.59908    26.34555    75.61011     1.79502     2.13397
     0.29370     0.28151     0.61346    22.88722    71.91218     2.24859     2.26052
     0.82603     1.20992    -0.67657    23.31159    72.33062     2.05399     2.08683
    -0.34286     0.06638    -0.69579    20.41567    69.52999     2.38733     2.20314
     0.40402     0.32004     1.02438    23.39529    72.42532     2.20778     2.25282
     0.24159     0.38390     1.43327    23.55577    72.58872     2.19104     2.24676
    -0.08016    -0.15885    -1.59525    19.55385    68.75183     2.37398     2.09883
     0.68445     0.80393    -0.84110    22.64257    71.65968     2.13061     2.12894
    -1.00975    -0.93256    -2.10419    15.70444    65.67687     2.54897     1.93337
    -0.74531    -0.35848    -1.45390    18.15433    67.57939     2.48449     2.04481
     0.47425     0.65077    -0.04977    23.00708    72.02891     2.18015     2.19912
     0.16939    -0.23071     0.37861    21.65626    70.70334     2.37480     2.29958
     0.60371     0.37783    -0.16988    22.70361    71.72580     2.21875     2.21975
    -0.51090    -0.89423    -0.08137    18.66923    68.01435     2.56593     2.16904
    -1.07356    -0.93305    -1.09020    16.50585    66.28752     2.60309     2.01859
    -0.34607    -0.44002     0.28454    20.36355    69.49162     2.47311     2.27221
     0.82797     0.50130     1.07698    24.14563    73.19652     2.12165     2.22240
    -0.53373    -0.72546    -1.00503    18.15112    67.58268     2.54319     2.09596
     1.90907     2.10261     1.61648    26.56670    75.86955     1.74805     2.10929
    -1.05297    -1.22936     0.66831    17.39355    66.97955     2.60800     2.08529
    -0.17836    -0.07678     0.07481    21.17040    70.23790     2.39216     2.27665
    -0.30666    -0.16012    -0.75805    20.01247    69.16685     2.42698     2.19550
     1.20377     0.90072     1.63871    25.29802    74.42606     1.97345     2.19003
    -1.60714    -1.51865    -2.37574    12.66468    63.46520     2.55632     1.84984
    -0.98134    -0.96972     0.70215    18.25968    67.67601     2.58475     2.14313
    -1.17505    -1.12694    -1.16025    15.71513    65.68846     2.62105     1.99033
    -0.33158    -0.58515     0.28570    20.06329    69.22084     2.49653     2.26129
     0.87778     1.29742     0.56820    24.57184    73.63804     2.01031     2.14238
     2.02435     2.02539     0.47562    25.78766    74.95980     1.82049     2.08805
     1.35955     1.12146     1.10856    25.27652    74.39995     1.95597     2.16781
     0.12811     0.11064     1.45328    23.01028    72.03703     2.25843     2.27804
     2.00210     1.92121     0.58467    25.81856    74.99630     1.82704     2.09962
    -0.00376    -0.06008    -0.28695    21.12651    70.19454     2.37538     2.25816
    -1.22170    -1.13387    -0.40421    16.34526    66.16638     2.63238     2.03316
     0.07971     0.17770    -1.34667    20.60116    69.69265     2.30101     2.14599
     1.12912     0.94114     1.10648    24.92609    74.02015     2.00820     2.18125
     0.76655     0.78062     0.38806    23.86189    72.89938     2.11101     2.18590
    -1.67359    -1.56588    -0.11002    14.49043    64.78216     2.62774     1.94328
    -1.60742    -1.97072     0.93485    14.44601    64.74734     2.56229     1.89265
     0.13080     0.50972     0.00228    22.44838    71.47252     2.24490     2.23021
    -0.39143    -0.54943    -0.10004    19.69586    68.89296     2.50557     2.22923
    -0.16789    -0.39879     0.17785    20.64588    69.74993     2.45013     2.28030
     0.53461     0.61518     0.37284    23.41411    72.44189     2.16709     2.21185
     0.06762     0.23288    -0.75724    21.24996    70.30622     2.30829     2.20864
     0.18976     0.16857     0.83987    22.75883    71.78460     2.27258     2.27612
     0.95336     0.96944     1.44730    25.01896    74.12074     2.00054     2.18404
     0.80436     0.81348    -1.28223    22.34175    71.35833     2.10190     2.08565
     0.85120     1.01319    -0.51458    23.33531    72.35627     2.08158     2.11709
     1.07460     1.02670     1.53576    25.23716    74.35814     1.97230     2.18063
     0.15518    -0.19165     1.75035    22.69177    71.71921     2.30039     2.29915
    -0.92952    -0.93939     0.55743    18.32561    67.73030     2.58456     2.14954
     0.07683    -0.19960    -0.69494    20.58516    69.68746     2.39357     2.22515
     1.31248     0.89518     1.52705    25.31565    74.44546     1.97106     2.18979
     0.28535     0.49724    -0.74081    21.92381    70.95350     2.23268     2.18701
    -0.52769    -0.46354    -0.91930    18.85405    68.16296     2.50246     2.13309
     0.25470     0.21665     0.58657    22.71887    71.74416     2.26717     2.26835
     1.25750     1.07945     0.85083    24.97024    74.06606     1.98785     2.16398
    -0.33596    -0.41870    -0.99772    19.20374    68.45865     2.47422     2.14703
    -0.41507    -0.63895    -0.56848    18.99801    68.28803     2.52513     2.16883
    -0.11909    -0.44165    -0.31483    20.17171    69.31502     2.46119     2.24218
    -1.42329    -1.13076    -0.68097    15.65765    65.64590     2.63203     1.99625
    -0.72875    -0.41514    -1.52274    18.00022    67.45463     2.49018     2.03513
     1.74390     1.54619     1.44751    26.08164    75.30369     1.83720     2.14617
     0.50559     0.39538     1.04240    23.63348    72.66805     2.18016     2.24157
     1.69869     1.54999    -0.20614    24.72710    73.79558     1.92227     2.06053
    -0.26906    -0.36106    -1.39532    19.04575    68.31927     2.44339     2.10236
    -0.20754     0.18321    -0.13039    21.36975    70.42456     2.34840     2.25390
    -0.29391     0.01514    -2.44587    18.83244    68.12129     2.30026     1.95261
     1.53886     1.34535    -0.22467    24.46449    73.51931     1.96322     2.07800
    -0.76772    -0.20549    -0.47176    19.38555    68.61703     2.47965     2.17228
    -0.63121    -0.37323    -0.78946    18.98988    68.27788     2.49769     2.14386
    -0.68376    -0.79516     0.69007    19.27374    68.52765     2.54544     2.21703
    -0.85076    -0.63617    -0.24551    18.51695    67.88625     2.55957     2.14723
     0.64247     0.69337    -0.60703    22.71155    71.73020     2.15748     2.15932
     1.51890     1.58908    -0.81877    24.02384    73.05473     1.93213     2.00276
    -0.58356    -0.20552    -0.91501    19.29107    68.53255     2.46019     2.14464
    -0.04930    -0.64608     0.04425    20.14935    69.29721     2.48313     2.25903
    -1.19549    -1.10713    -1.63539    15.26934    65.35456     2.60058     1.95390
    -0.81889    -0.87035     0.24498    18.45446    67.83653     2.58030     2.15894
    -0.29405    -0.24750    -0.17693    20.42908    69.54842     2.44232     2.25213
    -0.09670     0.11245    -0.50166    21.07372    70.14222     2.35251     2.23350
    -0.79270    -1.31346     0.04498    17.14551    66.78468     2.61560     2.07266
     0.77275     0.95315    -0.43206    23.28237    72.30340     2.09964     2.13280
    -0.15586    -0.07949    -0.04973    21.08631    70.15802     2.39288     2.27018
     0.28822     0.33501     1.15823    23.36610    72.39567     2.21098     2.25391
     0.05628     0.27210    -0.47278    21.57172    70.61563     2.30387     2.22891
    -0.74548    -0.78287    -0.91462    17.70963    67.22798     2.57043     2.07893
     0.26435     0.58232     0.46771    23.12520    72.14976     2.20092     2.22749
    -1.03834    -1.15748    -0.16604    16.88767    66.58403     2.62646     2.06291
    -0.58198    -0.53198    -1.12134    18.40386    67.78746     2.51412     2.09560
     0.07135     0.21716    -1.62783    20.38268    69.48790     2.27956     2.10617
    -0.53535    -0.30840     0.24427    20.27862    69.41334     2.46863     2.25955
    -1.18553    -0.76235    -1.53115    16.27816    66.11146     2.56920     1.97803
    -0.46444    -0.18244    -0.15313    20.29009    69.42134     2.44676     2.24186
    -0.96836    -0.69973    -1.26001    17.13612    66.77320     2.56348     2.02712
    -1.35076    -1.18063    -1.89320    14.51423    64.79802     2.59172     1.91678
     0.39621     0.59129     0.30600    23.16416    72.18861     2.18991     2.21880
    -0.17067    -0.28263    -1.06841    19.68357    68.87307     2.42981     2.16195
     0.64081     0.65222     0.21675    23.43999    72.46753     2.15388     2.19985
    -0.18793    -0.46345     1.12601    21.23263    70.30036     2.42535     2.31126
