      ThetaG      Theta2      Theta3      Theta4      Ex_Raw    Ex_Scale    Raw_CSEM  Scale_CSEM
     0.10410     0.40434    -0.53780     0.76743    22.50802    71.53681     2.31843     2.30513
     0.56145    -0.55235    -1.42731     0.56471    22.49203    71.51695     2.25987     2.24702
     0.46154     1.77188    -0.75223    -0.42440    23.58738    72.61982     2.17184     2.22855
    -1.13874     0.04303     0.48928    -0.75249    16.41392    66.21658     2.59473     2.00636
    -0.42807    -1.44393     1.00932     0.75535    19.83865    69.00735     2.39732     2.15021
     0.81139     0.70377    -1.94580    -0.19368    23.36377    72.39316     2.20782     2.25127
     1.33685     0.59537     1.80788    -1.37742    24.69521    73.75721     1.88260     2.01134
    -0.54584     0.03235    -0.47130     0.76887    19.66900    68.87119     2.52249     2.24096
     0.15898     1.33489    -0.79424    -1.19300    21.67364    70.71403     2.29546     2.22723
    -0.06278    -0.31598    -0.57653    -1.09612    19.72229    68.90548     2.41372     2.15255
    -0.30937     1.17146     1.69051     2.94597    24.27018    73.33058     2.15407     2.26954
     0.32249    -0.99715    -1.17865     1.93190    22.31388    71.33970     2.25537     2.23030
    -1.16256     0.45201    -1.12950     1.58716    17.10014    66.74792     2.59822     2.05512
    -0.60262    -0.73751     2.32197    -0.82912    19.25356    68.48972     2.37329     2.06536
     0.18680    -0.09602    -0.77674     0.70522    22.16214    71.19435     2.32522     2.28885
     0.26943     1.61713     0.72675     0.12653    24.13900    73.19000     2.12900     2.22920
     0.81605    -0.91168    -0.82637    -0.22129    22.66265    71.68182     2.16816     2.16705
     0.67434     0.17569     0.03297    -1.15737    22.75290    71.77107     2.14672     2.15085
     1.25056     0.02921    -1.54465     1.14326    25.01401    74.11618     2.00732     2.19121
     0.74486    -0.81244    -0.02882    -0.17848    22.92809    71.94673     2.13704     2.15049
    -1.37253     1.00822    -0.23363    -0.86018    15.43228    65.47614     2.60648     1.96596
     0.48382    -0.25255     0.62341     0.79419    23.68650    72.71921     2.13156     2.19348
    -1.14301    -1.79006     1.63028     0.40975    16.53728    66.30621     2.51308     1.94677
     0.66497    -0.08692    -0.30000     0.00064    23.33605    72.36198     2.16443     2.20387
     1.15244    -1.58888    -0.72151     0.44220    23.49133    72.51189     2.02845     2.06760
    -0.14494    -0.32111    -1.99665    -0.63887    18.65376    67.99658     2.52201     2.12934
     0.61931    -1.02852    -0.11877    -0.03322    22.50158    71.52138     2.17571     2.16528
    -0.15999     0.17928    -1.36371     0.80064    20.74341    69.84197     2.46096     2.29930
    -1.62407     1.13402     0.63745    -0.39980    15.47780    65.51052     2.61514     1.97474
     0.16269     0.60045     0.23028    -1.49591    21.45283    70.49693     2.25467     2.17500
     1.17161    -0.85802     0.43326     1.61736    25.08790    74.18293     1.89441     2.07105
    -0.19502    -0.68454     0.40435     1.66493    21.65042    70.69434     2.33174     2.25869
    -0.81396    -0.00088     0.31309    -0.64446    17.88222    67.36521     2.55297     2.07917
     1.49172    -1.01602     0.03087     0.01067    24.50406    73.55757     1.92616     2.03942
     1.65676    -0.33692     0.22277    -0.19335    25.17172    74.27536     1.88745     2.07681
    -0.76260     0.26422    -0.52495    -0.54371    17.75134    67.26230     2.57942     2.09053
     0.73919     0.30298    -0.26118     1.17743    24.63840    73.71538     2.07079     2.21720
    -0.25719     1.24621     0.26146    -1.56636    20.51974    69.62116     2.33803     2.16921
     1.31139    -0.01641     2.43469    -0.77197    24.82381    73.89625     1.88683     2.03238
    -0.06913     0.37521    -0.33406    -0.98553    20.57776    69.67971     2.38483     2.21662
    -0.44192    -1.28334     1.78986    -0.09493    19.70146    68.88157     2.36841     2.11092
     0.50179    -0.90519    -0.45285    -0.46421    21.76233    70.79632     2.24355     2.18691
    -0.51446    -0.12064     0.67770     0.78940    20.55016    69.66068     2.44599     2.26717
     1.08773    -1.51022    -1.05356     1.00869    23.62157    72.64566     2.03865     2.08631
    -0.45007     0.04984    -0.81699     0.67246    19.74723    68.94011     2.51844     2.24614
    -2.36952     0.25523    -0.68294     0.33489    10.48440    61.88416     2.43107     1.85667
    -1.22559    -0.89335    -1.32958    -0.45123    13.57073    64.11515     2.61276     1.90376
     1.20824    -0.25218     0.12248     0.23292    24.73810    73.81306     1.97774     2.12438
     3.14635    -0.28483    -0.76110     0.16431    27.03417    76.42881     1.62283     2.02034
     1.14159     1.08032    -1.31608    -0.80618    24.26927    73.32103     2.05773     2.16332
    -1.13986    -0.13678    -0.98833    -0.80839    14.79597    65.00576     2.62149     1.95028
     0.44638     0.72353    -1.31696    -1.29422    21.73271    70.77011     2.27894     2.21683
    -0.45485     0.12889    -0.28457     0.07540    19.75795    68.94764     2.50158     2.23261
    -0.24893    -1.30588    -1.15898     0.30157    18.79570    68.11321     2.49922     2.12365
     1.09208    -0.59100    -0.78834     1.77163    24.81407    73.89472     1.98002     2.13438
    -0.21384     0.81308    -1.32611     0.35991    20.77951    69.87606     2.46431     2.30565
     1.26378     1.40117     1.09658     0.82283    26.60111    75.91697     1.79390     2.15896
     0.56481    -1.00513     0.01306    -0.19593    22.29972    71.32143     2.18836     2.16671
     0.14391     0.08658     1.70409     1.59699    24.00269    73.04664     2.12256     2.20959
    -0.79156     1.69327     0.70136    -0.69049    19.82061    68.99862     2.46017     2.20293
     0.38065    -0.50999     1.02193     0.34715    23.04351    72.06465     2.16228     2.18257
     0.81234    -1.04174    -1.02776    -0.00681    22.62272    71.64229     2.17546     2.17166
    -0.09064    -1.14989    -0.57724    -1.49163    18.52251    67.87482     2.41202     2.01840
     1.95708     1.20171     1.03064    -1.13860    26.03132    75.23298     1.75582     2.05127
    -1.21299    -0.51820     0.84186     1.33632    17.51764    67.07524     2.57599     2.06759
     0.23505     1.35137     1.64395    -0.16516    24.00414    73.04687     2.10681     2.19246
    -0.75351     1.35129     0.86707     0.26511    20.64437    69.74995     2.46268     2.29075
    -0.17316     0.54818     0.53777     0.46338    22.11869    71.15265     2.34048     2.30021
     0.49302     2.04290     0.46101     2.43627    26.18516    75.43634     1.91641     2.24247
    -0.38421     1.44786     0.61310    -0.95575    20.96346    70.03872     2.35974     2.22924
    -0.69709    -0.67829    -1.78142    -1.04416    15.54877    65.56267     2.59673     1.96394
     0.11236    -0.92837    -1.30719    -0.77411    19.61699    68.81293     2.41975     2.14617
     0.02228    -0.83895     1.05025    -0.33935    21.16042    70.21878     2.28758     2.18333
     0.02512    -0.09548    -1.13015    -1.21152    19.76367    68.94292     2.41890     2.16163
     0.76192     1.95241    -1.47198     0.13124    24.55173    73.62514     2.09845     2.23821
    -0.39475     1.88495    -0.59563    -1.28362    20.08673    69.23148     2.40411     2.18291
     1.06406    -0.25219     1.09943    -0.15903    24.44099    73.49624     1.98278     2.09773
    -0.86107     0.75449     0.80502     0.15303    19.49180    68.71512     2.52314     2.22172
    -0.02238    -0.23312     0.00544     0.72730    21.82359    70.86347     2.34142     2.28070
    -1.20482    -0.63713     0.50020     1.14656    16.99165    66.66253     2.59256     2.04163
     0.04513    -2.78166    -0.99265    -0.76486    18.03887    67.47768     2.40846     1.96589
    -0.99953    -1.07596    -0.77157     0.25366    15.69789    65.67529     2.61607     1.98573
    -0.61322    -0.84695     0.22436     0.99037    19.24451    68.49659     2.49711     2.17129
    -0.11846    -0.10700     1.40435     0.06595    21.86735    70.90259     2.29452     2.24078
     1.61537    -0.75606     1.52518    -0.83747    24.55074    73.60299     1.87286     1.98590
     1.61549     1.70087    -0.62747    -1.07425    25.53950    74.68136     1.85606     2.09102
    -0.25248     0.69981     2.05885     2.04467    23.81090    72.85176     2.18339     2.25896
     2.40452    -0.46222     0.58398     0.08752    26.30278    75.54783     1.71524     2.04494
    -0.32450    -0.25560    -0.29532    -0.96279    19.04638    68.32287     2.46936     2.12542
     1.60264     0.90700     0.42612    -0.10357    26.05977    75.27741     1.83227     2.13810
    -0.02080     1.98913    -0.68100     0.13669    22.71452    71.74194     2.29937     2.29969
     0.63953     0.39430     2.03510     0.57231    24.87607    73.96430     1.99597     2.16134
    -0.81276    -0.03353     2.60464    -1.33685    18.85486    68.15027     2.38497     2.03074
    -0.30313    -0.14197    -0.16667    -0.61564    19.63768    68.83594     2.45921     2.18257
     0.09105     0.01772     3.07146     0.83138    23.78581    72.81986     2.10295     2.17073
     1.98568     0.57992    -0.09166    -0.52541    25.98300    75.18489     1.81266     2.10677
    -1.57366     0.30428     1.39970    -0.81243    15.25888    65.34649     2.59322     1.94794
    -0.01653    -0.27686     0.69249     2.18272    23.06261    72.08748     2.22085     2.24260
     3.08512     1.64500    -0.94384    -0.78557    27.45198    76.94620     1.58059     1.98398
     0.00413    -1.25079     0.19211     0.31975    20.81907    69.90040     2.33751     2.19725
     0.30155    -1.57613    -0.89436    -0.40322    20.36561    69.47792     2.33194     2.14954
     0.27454     1.18744    -1.07433    -1.04246    21.89966    70.93412     2.29197     2.23966
     0.06196     0.68473    -1.11120     1.63287    22.75394    71.78288     2.31933     2.32246
    -0.64799     1.19194     1.67529     0.36859    21.56392    70.61484     2.38441     2.30082
    -0.92596     0.25690    -1.36261     1.02983    17.46647    67.03722     2.60510     2.08906
     1.35296    -0.75371    -1.62788     1.68066    24.86207    73.94463     1.96141     2.11905
     2.48882    -1.45469    -1.04915    -0.63321    25.02469    74.10272     1.79398     1.94941
    -0.76254    -0.20862    -0.74439    -1.10875    16.59954    66.35808     2.57974     2.00529
    -0.87911     0.50568    -0.11942    -1.22429    17.20701    66.82834     2.55826     2.02776
    -1.25626    -0.57752    -0.53369    -0.60788    14.34830    64.67815     2.62195     1.93370
     1.36917     1.12466    -0.04381     1.03267    26.43613    75.72317     1.83119     2.18120
     0.00704    -0.18593    -1.18017    -0.84255    19.89650    69.06353     2.43541     2.19059
     1.23172    -0.11532     0.68025     0.19142    25.00430    74.09805     1.94250     2.11713
    -0.92064    -0.80803    -0.64412    -0.13909    16.14798    66.01492     2.61237     2.00587
    -0.56713    -0.31683     0.28029    -0.17902    19.06541    68.34336     2.50527     2.15890
     0.50541     1.77492     0.81709    -1.16416    23.78812    72.81806     2.05066     2.11204
     1.01811    -0.21608     0.18210     1.40725    25.11829    74.22485     1.95961     2.15029
     0.45072    -0.03490     0.40128     2.27624    24.49130    73.55749     2.07045     2.19967
    -0.71753     0.56632    -0.61025    -0.19247    18.48594    67.86152     2.56921     2.15257
     0.91744    -0.71906    -0.10614    -2.00874    21.84831    70.87008     2.08616     2.04772
    -0.41017     0.19559     0.32612    -1.46500    19.13965    68.39785     2.42695     2.09840
    -0.95011     1.06286    -0.13177     2.42115    20.16374    69.31239     2.50119     2.27614
    -0.77825    -0.31981    -1.17511     0.59418    17.46440    67.03534     2.60327     2.08701
     0.80189    -1.15485     0.70227     0.69281    23.68077    72.70681     2.03888     2.09198
    -0.07084    -0.46956    -1.05317    -1.80447    18.60593    67.94554     2.42344     2.03727
    -2.21892     0.80175    -0.00470    -1.27475    10.89992    62.19278     2.46368     1.84562
     0.63782     0.52426    -0.84033     0.69725    23.99443    73.04123     2.15925     2.24972
    -0.76383    -1.13806     0.91168     0.13470    18.13594    67.56668     2.50751     2.06318
    -2.18615    -0.14900    -0.36924    -0.74835    10.20567    61.66733     2.46072     1.91272
     0.97838     1.25268    -2.27131    -0.51230    23.76043    72.79740     2.15522     2.22515
    -1.07012     0.90999    -0.43431     0.25922    17.64907    67.18297     2.60832     2.10679
     0.49601    -1.12000     0.43944     1.39171    23.28838    72.30984     2.11236     2.14362
    -0.31334     1.38888     1.58954     1.55623    23.69564    72.73539     2.22261     2.29143
     1.41845     0.34067    -0.43982    -1.66779    23.89655    72.92582     1.97699     2.04222
    -0.87098    -1.86627    -0.94794    -0.61012    14.69250    64.92832     2.58824     1.92085
    -0.27903     1.15970    -0.35289     0.09953    21.36300    70.42393     2.41320     2.31115
    -0.08672     1.96028    -0.86609     1.04824    23.00524    72.03509     2.30355     2.32390
    -0.56543     0.28874     0.02016    -0.52610    19.15489    68.42064     2.50894     2.17192
     0.76326    -0.04998    -0.11911    -0.72071    23.10873    72.12936     2.13861     2.16300
    -0.07567    -0.02792    -0.87210    -1.77791    19.14250    68.39807     2.40782     2.08219
     0.43625    -0.77623    -1.74320    -1.69952    19.83893    69.00032     2.33725     2.09960
     0.06844     0.98814    -1.67204     2.52249    23.03481    72.06426     2.29278     2.31533
    -0.80640    -0.81388    -0.20701     0.29923    17.47885    67.04467     2.57931     2.06712
     1.02216     0.13915    -0.90805     0.72315    24.62196    73.69623     2.05564     2.19864
