      Theta1      Theta2      Theta3      Ex_Raw    Ex_Scale    Raw_CSEM  Scale_CSEM
     0.55017     0.09143     0.96690    23.23879    72.26746     2.23567     2.26940
     0.43553    -0.19429     0.09968    21.74377    70.78699     2.34397     2.27432
    -0.54013    -0.13094     0.02061    20.24568    69.39085     2.46757     2.23775
     0.12933     0.52341    -0.33046    21.99486    71.02619     2.26687     2.22119
    -0.91789    -0.85544    -0.28138    17.60108    67.21044     2.61445     2.01448
     1.22354     0.92792     0.13311    24.18634    73.23414     2.06146     2.15970
    -0.38172    -0.16609    -1.48816    18.94216    68.24650     2.39467     2.00757
     0.39589     0.52546    -1.24558    21.41621    70.45698     2.18542     2.10813
    -0.34395    -0.74168    -0.10288    19.21044    68.49198     2.53260     2.15928
     0.63348    -0.28502     1.45175    23.05862    72.08576     2.25410     2.27562
    -0.43681    -0.76182     0.04064    19.15026    68.44296     2.54556     2.16168
    -0.27600    -0.35519     0.75922    21.05396    70.13519     2.43765     2.29756
     0.39450     0.25177     1.71948    23.88298    72.92511     2.16685     2.24588
     0.11816     0.31580    -0.85457    21.13781    70.19886     2.28536     2.17448
    -1.38489    -1.26760    -1.58875    14.18686    64.78955     2.61185     1.80748
    -1.11361    -0.66755    -1.63466    16.26920    66.22674     2.54285     1.82628
     1.84902     1.88157     2.02805    26.99518    76.38956     1.70850     2.10155
    -1.33609    -0.81781    -0.91641    16.04758    66.07545     2.61963     1.87338
     0.35179    -0.02604     0.77478    22.62313    71.65045     2.29515     2.28777
    -0.86922    -0.47889    -1.64231    17.22541    66.91424     2.49403     1.87135
     1.49057     1.04064     0.47338    24.86905    73.95726     2.00195     2.16698
    -0.23268    -0.83215     0.87509    20.18524    69.33934     2.49081     2.24967
     0.17459     0.06537     0.67297    22.44214    71.47107     2.30958     2.28974
    -1.71469    -1.10225    -1.60758    13.79698    64.52323     2.59718     1.79781
     0.35114    -0.27630     0.70633    22.09952    71.13473     2.34228     2.29771
    -0.92930    -0.92467    -0.64560    17.01500    66.77160     2.61536     1.95049
    -0.62869    -0.28779    -0.98104    18.70962    68.06744     2.48265     2.04919
    -0.52321    -1.14981     0.36962    18.38041    67.81509     2.58304     2.08780
    -1.15780    -0.73001    -1.35721    16.25669    66.22021     2.57407     1.85082
    -0.38835    -0.10393    -0.80130    19.69400    68.89407     2.43024     2.13898
    -0.86514    -0.53284    -0.96070    17.73375    67.30375     2.54806     1.97531
     1.71344     1.46196     0.81435    25.71787    74.89015     1.89554     2.16053
     1.26355     0.95318     0.85960    24.97220    74.07087     2.01291     2.19176
     0.87976     1.49931     0.04794    24.26664    73.31520     2.02215     2.12349
    -0.47814    -0.71350    -0.47661    18.62344    68.00593     2.54430     2.08872
    -0.08969    -0.63733     0.35047    20.35848    69.49412     2.47405     2.25624
     0.00134    -0.24496    -0.28719    20.63202    69.73774     2.41306     2.23541
     0.93432     0.53917    -0.35503    22.94682    71.96696     2.16032     2.17484
    -0.03526     0.18445    -0.18445    21.42949    70.48356     2.34687     2.25231
     0.55584     0.56245     1.00283    23.95367    72.99759     2.15027     2.23482
     0.28195     0.68625    -0.70219    22.00622    71.03331     2.20909     2.16838
     0.66535     0.87442     0.06390    23.50960    72.53762     2.13658     2.18570
    -1.81370    -2.05449    -0.54869    12.10845    63.35528     2.62469     1.86272
    -1.51209    -1.35419    -1.38638    13.82234    64.54030     2.62982     1.82188
     0.98305     1.85334     0.64162    25.20780    74.32124     1.93913     2.13902
     2.66601     3.07256     1.06598    27.24432    76.68987     1.62503     2.02790
    -0.45023    -0.08700    -0.32189    20.12284    69.27759     2.44966     2.20850
     0.53677     0.96301     0.55271    23.96019    73.00202     2.11968     2.20247
     0.55032     0.04095     0.84936    23.04987    72.07684     2.25286     2.27407
    -0.35389     0.15372    -1.38440    19.62720    68.82367     2.34517     2.05952
     0.42255     0.50423     0.83794    23.57009    72.60330     2.18994     2.24585
    -1.12859    -0.63802    -0.98693    16.88330    66.67198     2.58397     1.91178
    -0.67908    -0.21119    -0.09431    19.69742    68.90688     2.49960     2.19665
     0.63814     0.29111     0.36198    23.06515    72.09055     2.22589     2.24819
    -2.58924    -1.18309    -2.38353    11.15580    62.68778     2.43603     1.77048
    -1.27049    -0.87230    -0.56105    16.44561    66.35983     2.63677     1.91625
     0.97515     1.31985    -0.18645    23.97014    73.00625     2.03703     2.11359
    -0.91864    -0.94880    -0.77511    16.84321    66.64528     2.61179     1.93069
     0.09185    -0.12094     1.66521    22.82208    71.84886     2.28027     2.28527
     0.22923     0.16706     0.47850    22.48898    71.51664     2.29520     2.27920
    -0.01973    -0.15812     0.18001    21.26725    70.33309     2.39641     2.28188
     0.50654     0.47962     0.54027    23.35495    72.38363     2.20159     2.24259
     1.56878     1.79064     1.68996    26.53391    75.83536     1.78403     2.14288
    -0.28815    -0.26827    -0.73650    19.63361    68.84346     2.44586     2.14407
     1.01095     0.87630    -0.53384    23.21822    72.23776     2.09265     2.12109
    -0.93216    -0.44331    -1.54012    17.24455    66.92949     2.50307     1.88112
    -0.32639    -0.28634     1.14672    21.44669    70.50605     2.40799     2.30647
    -0.32666     0.38614    -1.52017    19.90324    69.05989     2.29152     2.05008
    -0.91119    -0.56827    -0.10382    18.46842    67.88522     2.57869     2.09608
     0.56847     0.05194     0.51288    22.76604    71.79182     2.26903     2.27189
    -0.02860     1.16135    -1.34811    21.41397    70.45134     2.14197     2.06972
    -0.47707    -0.45401    -0.64366    19.01630    68.32430     2.50383     2.10896
     0.26966    -0.55597     1.11070    21.78166    70.82620     2.37045     2.30026
     1.19074     0.53172     1.08787    24.63177    73.70833     2.07322     2.21863
    -0.70739    -0.82660    -0.92044    17.44056    67.08360     2.56985     1.95870
     0.11693     0.28034     0.25963    22.27807    71.30773     2.30092     2.27105
    -1.28662    -1.03322    -1.09528    15.46277    65.66672     2.62851     1.84845
    -0.07204    -0.70318     1.28811    21.10143    70.17863     2.42447     2.29067
    -0.59139     0.20164    -1.11771    19.50075    68.71999     2.38979     2.08032
    -0.21431    -0.57700     0.86917    20.79527    69.89458     2.45576     2.28762
     1.81541     1.97774     0.08813    25.37983    74.50313     1.86362     2.07774
     1.08012     0.77881     1.04214    24.78840    73.87451     2.04685     2.20720
    -0.83269    -0.18718    -1.74021    17.80806    67.34663     2.43680     1.89092
    -0.63286    -0.84088     0.00316    18.54534    67.94757     2.58014     2.10764
    -0.40671    -0.64902     0.16574    19.59792    68.82360     2.52460     2.20422
     1.12444     1.52469    -0.08110    24.37847    73.43060     1.99205     2.10096
    -0.76416    -0.57352    -0.19946    18.66906    68.04596     2.56412     2.11123
    -1.02794    -1.27044    -0.46793    16.10768    66.11997     2.65198     1.90317
     0.60907     0.33980     0.32831    23.06768    72.09289     2.22253     2.24493
    -1.21200    -1.23151    -0.66290    15.57326    65.74489     2.65764     1.87644
    -0.56086    -1.13968     0.13888    18.09176    67.58759     2.59436     2.05912
     1.48061     1.73734     1.04025    25.93460    75.13581     1.86385     2.15527
     1.11459     0.82451     1.52965    25.25659    74.38205     1.99244     2.20503
    -0.92450    -0.68769    -1.01657    17.20480    66.90746     2.57168     1.93409
     0.32597     0.07335     0.60616    22.59499    71.62208     2.29150     2.28249
    -1.00668    -0.87397     0.30084    17.98367    67.50570     2.61592     2.06288
    -1.05143    -0.99541    -1.01544    16.18578    66.17286     2.61585     1.87949
     1.44408     1.34179     1.64536    26.09776    75.32648     1.86318     2.17573
     1.07720     0.77589     1.28780    24.98612    74.08758     2.02672     2.20864
     0.56069     0.41133     0.16459    22.93994    71.96377     2.22229     2.23654
     0.69832     0.51828     1.01083    24.06555    73.11365     2.13884     2.23261
     1.38010     1.33024     0.46162    25.02290    74.12155     1.97113     2.15131
     1.76976     1.94973     1.12764    26.34322    75.60844     1.80092     2.13984
     0.45384     0.20638     1.43756    23.68933    72.72623     2.19064     2.25550
    -0.96827    -0.77319    -1.03138    16.89533    66.68083     2.58534     1.91388
    -1.75845    -1.37688    -0.68920    13.84552    64.55607     2.66071     1.84480
     2.13400     1.62544     2.42209    27.22364    76.66852     1.67598     2.07610
    -0.77636    -0.58570    -0.59676    18.18626    67.65761     2.56118     2.04392
    -0.18452    -0.00488    -0.61340    20.41820    69.53837     2.39272     2.19519
     1.26353     1.29767     0.30889    24.74342    73.82053     1.99578     2.14489
    -0.50788    -1.22010     0.18944    18.04038    67.54681     2.59076     2.04953
    -0.56449    -0.95527     0.47929    18.90182    68.23832     2.56878     2.14674
     0.23455    -0.15842     1.49620    22.83581    71.86268     2.28040     2.28656
    -0.56629    -1.14043     0.02840    17.96092    67.48559     2.59732     2.04477
     0.03586     0.57261     0.17398    22.46597    71.49181     2.26741     2.25114
     0.27145    -0.06248     0.52265    22.21002    71.24239     2.32670     2.29075
     0.99272     1.02841     0.25622    24.20604    73.25529     2.06738     2.16790
     0.20256     0.40151     0.14684    22.45225    71.47850     2.27228     2.25505
    -0.46744     0.10084    -0.76700    19.93231    69.10161     2.40906     2.15175
     1.65568     1.30998     2.13662    26.53315    75.83614     1.79745     2.15646
     0.76676     0.84314    -0.67459    22.78804    71.80507     2.12155     2.12688
     0.94279     0.55321     1.62484    24.84412    73.93524     2.05066     2.21768
    -0.60748    -0.61200     0.10298    19.23124    68.51176     2.54721     2.17390
    -0.23730    -0.64750     0.42342    20.16820    69.32418     2.49258     2.24928
     0.19573     0.13062    -1.14672    20.67744    69.76555     2.28781     2.13398
     0.85660     0.71564     0.99725    24.46155    73.52742     2.08709     2.21505
     0.13264    -0.04623     1.26205    22.71499    71.74229     2.29358     2.29161
    -1.31946    -0.94631     0.36693    17.14501    66.87024     2.63958     1.98385
    -0.08816    -0.19441     0.13370    21.04408    70.12310     2.41316     2.27615
     0.33490    -0.10971     0.74311    22.42434    71.45368     2.31386     2.29279
     0.52109     0.53112     0.01412    22.89095    71.91367     2.21097     2.22216
    -0.83902    -0.52832    -0.43035    18.35680    67.79358     2.56409     2.06902
     0.70520     0.92996    -0.83029    22.64991    71.66595     2.10813     2.10637
    -0.23815     0.70382    -0.91495    21.02214    70.08765     2.27177     2.15299
     0.84234     1.31402     0.23580    24.28740    73.33903     2.04535     2.15120
     0.72028     1.27629    -0.11556    23.75136    72.78219     2.07407     2.13657
    -2.68632    -3.11082    -1.91429     6.94397    59.37746     2.22969     2.09865
    -0.20351    -0.59159    -0.04237    19.85787    69.04718     2.49336     2.21211
     0.83820     1.44211    -0.78519    23.28536    72.30218     2.02124     2.05027
     0.86105     0.41059     0.60736    23.71935    72.75561     2.16569     2.23239
     0.61499     0.21163     0.70995    23.26625    72.29465     2.22383     2.25941
     0.86990     0.30717     1.79964    24.55438    73.62657     2.08839     2.22612
     2.88459     1.58142     2.63749    27.68325    77.23138     1.59855     1.98698
     1.04300     0.97907     0.06038    23.99758    73.03770     2.07526     2.15782
     0.00777    -0.10243    -0.50372    20.67040    69.77003     2.38518     2.21590
     0.25440     0.81245     0.51330    23.40742    72.43602     2.18398     2.22775
    -1.43423    -0.91461    -2.00771    14.65270    65.10721     2.55680     1.76981
     1.03086     1.68309     0.75036    25.25404    74.37333     1.94536     2.15218
    -0.17694    -0.04405    -0.91676    20.04756    69.20131     2.38466     2.14546
     0.76041     0.68956    -0.13208    23.19577    72.21868     2.15678     2.18608
    -1.16955    -1.54922    -1.07625    14.41669    64.94701     2.63995     1.83005
     0.05869     0.49680    -0.32675    21.86158    70.89676     2.28131     2.22561
     0.60923     0.27008    -0.91072    21.64423    70.68066     2.22436     2.15928
    -0.16880    -0.49188    -0.10262    20.06575    69.22971     2.47489     2.22258
    -0.42783    -1.01339    -0.64309    17.81814    67.37083     2.56489     2.00007
    -0.70025    -0.37262    -0.47392    18.92635    68.25233     2.52471     2.11393
    -1.31007    -0.70868     0.20619    17.56529    67.18378     2.61895     2.01405
     0.17004    -0.20512     0.32000    21.60567    70.65579     2.37353     2.28985
